ILCE;KAPINO;ENLEM;ACIKLAMA;ILCEID;MAHALLE;MAHALLEID;ADI;BOYLAM;YOL
ÖDEMİŞ;;38.231753053354;;998;BÜYÜKAVULCUK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.033311791405;
ÖDEMİŞ;;38.153106562274;;998;ÇAYLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.144179364281;
ÖDEMİŞ;;38.083545869334;;998;PİRİNÇÇİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.078285784163;
ÖDEMİŞ;;38.078622875065;;998;BADEMLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.056569897348;
ÖDEMİŞ;;38.247413927441;;998;SÜLEYMAN DEMİREL;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.984377008603;
ÖDEMİŞ;;38.106405785816;;998;EMİRLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.119386551223;
ÖDEMİŞ;;38.367670265742;;998;ÇAMYAYLA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.941648040884;
ÖDEMİŞ;;38.271668759133;;998;GÜNLÜCE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.937652202249;
ÖDEMİŞ;;38.148771590923;;998;ALAŞARLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.151327335201;
ÖDEMİŞ;;38.223831040095;;998;CUMHURİYET;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.973378096816;
ÖDEMİŞ;;38.193018148983;;998;SEYREKLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.916672421266;
ÖDEMİŞ;;38.246362982401;;998;BEYAZITLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.038690744648;
ÖDEMİŞ;;38.224731954401;;998;IŞIK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.884590533549;
ÖDEMİŞ;;38.253020847015;;998;ORTAKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.927101281459;
ÖDEMİŞ;;38.271036777707;;998;GÜNLÜCE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.954349120964;
ÖDEMİŞ;;38.345614434653;;998;ARTICAK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.002105778195;
ÖDEMİŞ;;38.224452044;;998;HÜRRİYET;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.980266062117;
ÖDEMİŞ;;38.235226985522;;998;ANAFARTALAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.978299056008;
ÖDEMİŞ;;38.339481531757;;998;BOZDAĞ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.074471434948;
ÖDEMİŞ;;38.23275198765;;998;MİMAR SİNAN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.966394118155;
ÖDEMİŞ;;38.16305048321;;998;KAYMAKÇI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.113466500337;
ÖDEMİŞ;;38.178717378301;;998;KURUCUOVA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.086865607397;
ÖDEMİŞ;;38.323780571255;;998;GÖLCÜK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.028597680633;
ÖDEMİŞ;;38.313879645497;;998;OVACIK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.053087576154;
ÖDEMİŞ;;38.217702156671;;998;GERÇEKLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.066172652197;
ÖDEMİŞ;;38.296419529465;;998;KERPİÇLİK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.828575702828;
ÖDEMİŞ;;38.233129982762;;998;KUVVETLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.962924135059;
ÖDEMİŞ;;38.377060177562;;998;HORZUM;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.899611232655;
ÖDEMİŞ;;38.216057018747;;998;DEMİRCİLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.905413443431;
ÖDEMİŞ;;38.135619591949;;998;MESCİTLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.074074730542;
ÖDEMİŞ;;38.18925336024;;998;UZUNDERE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.128431389884;
ÖDEMİŞ;;38.228159892236;;998;BÜLBÜLLER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.837227762256;
ÖDEMİŞ;;38.219042052905;;998;ÜÇ EYLÜL;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.959831170784;
ÖDEMİŞ;;38.242451997563;;998;KÜÇÜKAVULCUK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.03189878288;
ÖDEMİŞ;;38.209404162162;;998;YOLÜSTÜ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.024301867941;
ÖDEMİŞ;;38.240636931871;;998;YENİCEKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.94992018817;
ÖDEMİŞ;;38.22839901783;;998;AKINCILAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.974297086136;
ÖDEMİŞ;;38.281204632904;;998;SÜLEYMANLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.855320594217;
ÖDEMİŞ;;38.231136006974;;998;ATATÜRK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.977959063675;
ÖDEMİŞ;;38.296250590035;;998;SUÇIKTI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.892766386679;
ÖDEMİŞ;;38.173872376339;;998;ERTUĞRUL;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.0567647605;
ÖDEMİŞ;;38.174349268956;;998;KARAKOVA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.940118332862;
ÖDEMİŞ;;38.204860304506;;998;KÖFÜNDERE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.158419222346;
ÖDEMİŞ;;38.247058864161;;998;KARADOĞAN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.912578361767;
ÖDEMİŞ;;38.139861462525;;998;BALABANLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.954688311688;
ÖDEMİŞ;;38.231978120406;;998;BUCAK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.109204421598;
ÖDEMİŞ;;38.200553229362;;998;GERELİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.047608766791;
ÖDEMİŞ;;38.01622013403;;998;GÜNEY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.978456373151;
ÖDEMİŞ;;38.3551614142;;998;BAYIRLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.034283607548;
ÖDEMİŞ;;38.109436679996;;998;OVAKENT;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.019221037565;
ÖDEMİŞ;;38.22138795798;;998;ŞİRİNKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.868680617547;
ÖDEMİŞ;;38.256116794421;;998;KÖSELER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.888250468672;
ÖDEMİŞ;;38.269087817146;;998;MURSALLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.985894968587;
ÖDEMİŞ;;38.229580044993;;998;OCAKLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.01066990559;
ÖDEMİŞ;;38.19844309983;;998;YENİKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.893722527208;
ÖDEMİŞ;;38.232929994221;;998;İNÖNÜ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.973885081084;
ÖDEMİŞ;;38.228066012038;;998;MEŞRUTİYET;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.966070126454;
ÖDEMİŞ;;38.250697979905;;998;BİRGİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.060699629928;
ÖDEMİŞ;;38.253168971243;;998;BİRGİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.065258605317;
ÖDEMİŞ;;38.272391828539;;998;OĞUZLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.018352805948;
ÖDEMİŞ;;38.31700654185;;998;ÇOBANLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.956367043082;
ÖDEMİŞ;;38.297378539526;;998;KIZILCA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.844328623472;
ÖDEMİŞ;;38.338651526321;;998;TEKKE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.063711489084;
ÖDEMİŞ;;38.272206818402;;998;GÖLCÜK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.005501869465;
ÖDEMİŞ;;38.204459001542;;998;KAYAKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.820701879795;
ÖDEMİŞ;;38.230823002405;;998;AKINCILAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.97163909465;
ÖDEMİŞ;;38.137865667514;;998;YEŞİLKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.17215125032;
ÖDEMİŞ;;38.070511959393;;998;BIÇAKÇI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.103644678658;
ÖDEMİŞ;;38.063265887198;;998;KÜRE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.979431301302;
ÖDEMİŞ;;38.219667929311;;998;YUSUFDERE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.828991816278;
ÖDEMİŞ;;38.19169528204;;998;TÜRKÖNÜ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.054973743424;
ÖDEMİŞ;;38.218332062442;;998;EMMİOĞLU;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.965904141704;
ÖDEMİŞ;;38.1379174591;;998;KAZANLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.940093386751;
ÖDEMİŞ;;38.103076772434;;998;KEMENLER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.08600471847;
ÖDEMİŞ;;38.247160030959;;998;KUTLUBEYLER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.097917455444;
ÖDEMİŞ;;38.28257674941;;998;ÇAĞLAYAN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.98914193375;
ÖDEMİŞ;;38.285128656821;;998;TOSUNLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.902755353934;
ÖDEMİŞ;;38.258153738005;;998;VELİLER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.839397706731;
ÖDEMİŞ;;38.162842534522;;998;ORHANGAZİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.169707227791;
ÖDEMİŞ;;38.275615864845;;998;HACIHASAN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.077378513664;
ÖDEMİŞ;;38.013084161091;;998;HAMAM;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.989823321091;
ÖDEMİŞ;;38.254004014959;;998;CEVİZALAN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.119573339246;
SEFERİHİSAR;;38.212725951382;;12;CAMİKEBİR;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.825267868005;
SEFERİHİSAR;;38.189365084954;;12;HIDIRLIK;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.83568385636;
SEFERİHİSAR;;38.19707905143;;12;TURABİYE;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.842003811102;
SEFERİHİSAR;;38.179270137794;;12;TEPECİK;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.836369870006;
SEFERİHİSAR;;38.16982416485;;12;HIDIRLIK;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.814530996983;
SEFERİHİSAR;;38.20041502614;;12;ÇOLAK İBRAHİM BEY;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.835028839651;
SEFERİHİSAR;;38.258342690089;;12;TURGUT;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.805142888972;
SEFERİHİSAR;;38.078820816049;;12;MERSİN ALANI;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.974297344257;
SEFERİHİSAR;;38.102487658391;;12;PAYAMLI;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.942811463073;
SEFERİHİSAR;;38.189151030587;;12;SIĞACIK;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.785168111528;
SEFERİHİSAR;;38.275975601913;;12;İHSANİYE;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.808594840859;
SEFERİHİSAR;;38.16910031846;;12;ORHANLI;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.953430295576;
SEFERİHİSAR;;38.246569785377;;12;ULAMIŞ;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.836736750563;
SEFERİHİSAR;;38.076738777301;;12;PAYAMLI;;Seferihisar Afet ve Acil Durum Toplanma Alanı;26.927469585189;
SELÇUK;;37.882544232079;;10;SULTANİYE;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.33531882766;
SELÇUK;;37.941260960021;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.37705252131;
SELÇUK;;37.914797084438;;10;ACARLAR;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.360377648691;
SELÇUK;;37.940739955936;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.370024559066;
SELÇUK;;37.954485887847;;10;ZAFER;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.374298515347;
SELÇUK;;37.94188094891;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.368849563062;
SELÇUK;;37.942504946465;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.370154554955;
SELÇUK;;38.020401606366;;10;BELEVİ;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.443338059766;
SELÇUK;;37.990958602535;;10;ZEYTİNKÖY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.282902921694;
SELÇUK;;37.95168789946;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.371745532931;
SELÇUK;;37.958074866181;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.372321519683;
SELÇUK;;37.944775996254;;10;ŞİRİNCE;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.431716237597;
SELÇUK;;37.838880512677;;10;GÖKÇEALAN;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.382779655199;
SELÇUK;;37.943083950093;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.37646052182;
SELÇUK;;37.94309594577;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.371898545862;
SELÇUK;;37.942757948736;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.373778535413;
SELÇUK;;37.94248094703;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.370551553279;
SELÇUK;;37.943030943461;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.369610556635;
SELÇUK;;37.943188942016;;10;CUMHURİYET;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.368700561568;
SELÇUK;;37.883392307973;;10;HAVUTÇULU;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.416634412025;
SELÇUK;;37.94288495411;;10;14 MAYIS;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.379354507311;
SELÇUK;;37.946164934908;;10;14 MAYIS;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.377482512051;
SELÇUK;;37.94307495543;;10;14 MAYIS;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.381500496405;
SELÇUK;;37.941204965368;;10;14 MAYIS;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.381505499337;
SELÇUK;;38.012468531942;;10;BARUTÇU;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.32671066438;
SELÇUK;;37.958501864109;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.372383517926;
SELÇUK;;37.960170855417;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.372665514164;
SELÇUK;;37.958643861185;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.370278528554;
SELÇUK;;37.956507873194;;10;İSA BEY;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.370894529254;
SELÇUK;;37.95771386963;;10;ZAFER;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.374037510592;
SELÇUK;;37.885670260352;;10;ÇAMLIK;;Selçuk Afet ve Acil Durum Toplanma Alanı;27.380196594066;
KEMALPAŞA;;38.458103327025;Afet ve Acil Durum Toplanma Alanları;6;SÜTÇÜLER;;SÜTÇÜLER;27.449455329587;
TİRE;;38.09879146552;;997;HÜRRİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.726071511418;
TİRE;;38.098548644086;;997;KOCAALİLER;;Tire Afet ve Acil Durum Toplanma Alanı;27.915523567007;
TİRE;;38.092937564107;;997;IŞIKLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.79822915842;
TİRE;;38.027226813349;;997;ARMUTLU;;Tire Afet ve Acil Durum Toplanma Alanı;27.694589779325;
TİRE;;38.067701781328;;997;OSMANCIK;;Tire Afet ve Acil Durum Toplanma Alanı;27.889848739026;
TİRE;;38.085902555987;;997;DUATEPE;;Tire Afet ve Acil Durum Toplanma Alanı;27.749693413187;
TİRE;;38.087190580965;;997;BOYNUYOĞUN;;Tire Afet ve Acil Durum Toplanma Alanı;27.78333624261;
TİRE;;38.087443531366;;997;CUMHURİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.73232249771;
TİRE;;38.133894196208;;997;TURGUTLU;;Tire Afet ve Acil Durum Toplanma Alanı;27.636514908596;
TİRE;;38.090122529891;;997;İHSANİYE;;Tire Afet ve Acil Durum Toplanma Alanı;27.744892429868;
TİRE;;38.099477457074;;997;ATATÜRK;;Tire Afet ve Acil Durum Toplanma Alanı;27.720951536084;
TİRE;;38.110956551966;;997;KIRTEPE;;Tire Afet ve Acil Durum Toplanma Alanı;27.887484687083;
TİRE;;38.086501552641;;997;İSTİKLAL;;Tire Afet ve Acil Durum Toplanma Alanı;27.749489413414;
TİRE;;38.002455997466;;997;DAĞDERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.751015531868;
TİRE;;38.088164674869;;997;ÇOBANKÖY;;Tire Afet ve Acil Durum Toplanma Alanı;27.890761704363;
TİRE;;38.084715551209;;997;DERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.737755474694;
TİRE;;38.093956657755;;997;SARILAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.904969625765;
TİRE;;38.034278892018;;997;YAMANDERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.81848614519;
TİRE;;38.095458499617;;997;ADNAN MENDERES;;Tire Afet ve Acil Durum Toplanma Alanı;27.743766428343;
TİRE;;38.092311493822;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.720021552076;
TİRE;;38.058190485743;;997;HASANÇAVUŞLAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.524054590891;
TİRE;;38.085993606439;;997;ÇİNİYERİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.804600138566;
TİRE;;38.125201281934;;997;KARATEKE;;Tire Afet ve Acil Durum Toplanma Alanı;27.67802871247;
TİRE;;38.098018471499;;997;HÜRRİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.727422505839;
TİRE;;38.04800379358;;997;BÜYÜKKEMERDERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.789602269523;
TİRE;;38.121894477639;;997;GÖKÇEN;;Tire Afet ve Acil Durum Toplanma Alanı;27.868526765769;
TİRE;;37.999564968611;;997;AKMESCİT;;Tire Afet ve Acil Durum Toplanma Alanı;27.704822768638;
TİRE;;38.069340618687;;997;KAPLAN;;Tire Afet ve Acil Durum Toplanma Alanı;27.723780568372;
TİRE;;38.068686472194;;997;KURŞAK;;Tire Afet ve Acil Durum Toplanma Alanı;27.566520360565;
TİRE;;38.033509649642;;997;BÜYÜKKALE;;Tire Afet ve Acil Durum Toplanma Alanı;27.558195457598;
TİRE;;38.08897252315;;997;YENİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.731935498125;
TİRE;;38.073526530663;;997;ÇAYIRLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.653609914069;
TİRE;;38.122989270746;;997;AKKOYUNLU;;Tire Afet ve Acil Durum Toplanma Alanı;27.655222830088;
TİRE;;38.020236910746;;997;BÜYÜKKÖMÜRCÜ;;Tire Afet ve Acil Durum Toplanma Alanı;27.759346462614;
TİRE;;38.088563518544;;997;İBNİ MELEK;;Tire Afet ve Acil Durum Toplanma Alanı;27.724640535193;
TİRE;;38.088465515902;;997;İBNİ MELEK;;Tire Afet ve Acil Durum Toplanma Alanı;27.721012553442;
TİRE;;38.088900513688;;997;İBNİ MELEK;;Tire Afet ve Acil Durum Toplanma Alanı;27.722165546355;
TİRE;;38.095090503066;;997;İHSANİYE;;Tire Afet ve Acil Durum Toplanma Alanı;27.745170422131;
TİRE;;38.069106785257;;997;YENİŞEHİR;;Tire Afet ve Acil Durum Toplanma Alanı;27.901363679474;
TİRE;;38.089210529106;;997;İPEKÇİLER;;Tire Afet ve Acil Durum Toplanma Alanı;27.739524459283;
TİRE;;38.062164727189;;997;DALLIK;;Tire Afet ve Acil Durum Toplanma Alanı;27.799073200446;
TİRE;;38.085998561502;;997;KARACA ALİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.756597378147;
TİRE;;38.084544633064;;997;KÜRDÜLLÜ;;Tire Afet ve Acil Durum Toplanma Alanı;27.824045041749;
TİRE;;38.093969370933;;997;ALACALI;;Tire Afet ve Acil Durum Toplanma Alanı;27.600336151568;
TİRE;;38.100376458732;;997;ATATÜRK;;Tire Afet ve Acil Durum Toplanma Alanı;27.726821505469;
TİRE;;37.991553091037;;997;KÜÇÜKBURUN;;Tire Afet ve Acil Durum Toplanma Alanı;27.789754353019;
TİRE;;38.059127835402;;997;EĞRİDERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.899361704529;
TİRE;;37.981353167465;;997;DİBEKÇİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.814055245725;
TİRE;;38.017105705536;;997;KÜÇÜKKALE;;Tire Afet ve Acil Durum Toplanma Alanı;27.526523643784;
TİRE;;38.085579681278;;997;SARUHANLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.882576749486;
TİRE;;38.09666446907;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.717671556595;
TİRE;;38.050992626931;;997;AKÇAŞEHİR;;Tire Afet ve Acil Durum Toplanma Alanı;27.631333060468;
TİRE;;38.014234886904;;997;TOPALAK;;Tire Afet ve Acil Durum Toplanma Alanı;27.700163770774;
TİRE;;38.020633758686;;997;AKYURT;;Tire Afet ve Acil Durum Toplanma Alanı;27.600897261473;
TİRE;;38.057810655729;;997;ÇUKURKÖY;;Tire Afet ve Acil Durum Toplanma Alanı;27.69818871363;
TİRE;;38.099167581908;;997;PEŞREFLİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.852366878884;
TİRE;;38.094820488547;;997;HÜRRİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.727842509702;
TİRE;;38.094832489672;;997;HÜRRİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.729639499193;
TİRE;;38.085684539237;;997;CUMHURİYET;;Tire Afet ve Acil Durum Toplanma Alanı;27.731137506635;
TİRE;;38.178908137093;;997;DOYRANLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.822891908404;
TİRE;;38.132656193887;;997;MAHMUTLAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.627197955782;
TİRE;;38.124921513531;;997;YEĞENLİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.925662477637;
TİRE;;38.180629090309;;997;DEREBAŞI;;Tire Afet ve Acil Durum Toplanma Alanı;27.78230710707;
TİRE;;38.068992661484;;997;CAMBAZLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.76777934765;
TİRE;;37.996692013271;;997;MUSALAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.734811622092;
TİRE;;38.023660888272;;997;KÜÇÜKKÖMÜRCÜ;;Tire Afet ve Acil Durum Toplanma Alanı;27.753622487419;
TİRE;;38.08678160268;;997;ÇİNİYERİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.804063139673;
TİRE;;38.090415518095;;997;KURTULUŞ;;Tire Afet ve Acil Durum Toplanma Alanı;27.734557481416;
TİRE;;38.086155643162;;997;DERELİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.84443893915;
TİRE;;38.102541271679;;997;IŞIKLAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.543790422008;
TİRE;;38.090283510694;;997;4 EYLÜL;;Tire Afet ve Acil Durum Toplanma Alanı;27.726636521316;
TİRE;;38.096490473053;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.720731542472;
TİRE;;38.092816493596;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.721471543778;
TİRE;;38.093902483853;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.717544562369;
TİRE;;38.094687481151;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.718644555579;
TİRE;;38.090982504092;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.722198543;
TİRE;;38.002078749345;;997;HALKAPINAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.490803847719;
TİRE;;38.018299686747;;997;ÜZÜMLER;;Tire Afet ve Acil Durum Toplanma Alanı;27.514059704471;
TİRE;;38.125390329572;;997;TOKİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.729837451964;
TİRE;;38.087062345501;;997;AYAKLIKIRI;;Tire Afet ve Acil Durum Toplanma Alanı;27.536313484419;
TİRE;;38.11133129594;;997;ESKİOBA;;Tire Afet ve Acil Durum Toplanma Alanı;27.617322038801;
TİRE;;38.123985119095;;997;YENİÇİFTLİK;;Tire Afet ve Acil Durum Toplanma Alanı;27.503899590903;
TİRE;;38.101349552528;;997;KİRELİ;;Tire Afet ve Acil Durum Toplanma Alanı;27.832817974537;
TİRE;;38.084439536536;;997;TURAN;;Tire Afet ve Acil Durum Toplanma Alanı;27.721270557683;
TİRE;;38.001907026008;;997;DÜNDARLI;;Tire Afet ve Acil Durum Toplanma Alanı;27.778211395582;
TİRE;;38.066252616372;;997;HİSARLIK;;Tire Afet ve Acil Durum Toplanma Alanı;27.703381674948;
TİRE;;38.098556326601;;997;YENİOBA;;Tire Afet ve Acil Durum Toplanma Alanı;27.578993251184;
TİRE;;37.997701935791;;997;BAŞKÖY;;Tire Afet ve Acil Durum Toplanma Alanı;27.65927400197;
TİRE;;37.997533937937;;997;BAŞKÖY;;Tire Afet ve Acil Durum Toplanma Alanı;27.659710998867;
TİRE;;38.097487469551;;997;FATİH;;Tire Afet ve Acil Durum Toplanma Alanı;27.722576531821;
TİRE;;38.037807847499;;997;KÜÇÜKKEMERDERE;;Tire Afet ve Acil Durum Toplanma Alanı;27.791086278142;
TİRE;;37.984427089657;;997;TOPARLAR;;Tire Afet ve Acil Durum Toplanma Alanı;27.74708457888;
TİRE;;38.150116347523;;997;KIZILCAHAVLU;;Tire Afet ve Acil Durum Toplanma Alanı;27.88799162603;
TİRE;;37.977026173495;;997;ÇERİKÖZÜ;;Tire Afet ve Acil Durum Toplanma Alanı;27.795499345743;
TİRE;;37.987255097415;;997;SOMAK;;Tire Afet ve Acil Durum Toplanma Alanı;27.771155453293;
